Record Index,Status,JumpTo,Cycle,Step,Cur(mA),Voltage(V),CapaCity(mAh),Energy(Wh),Relative Time(h:min:s.ms),Absolute Time
16588,CC_DChg,30,58,229,-0.0540,0.0799,1.5900,0.0002463,29:26:40.000,05/27/2019 02:57:37
16589,CC_DChg,30,58,229,-0.0540,0.0799,1.6050,0.0002475,29:43:20.000,05/27/2019 03:14:17
16590,CC_DChg,30,58,229,-0.0540,0.0796,1.6200,0.0002487,30:00:00.000,05/27/2019 03:30:57
16591,CC_DChg,30,58,229,-0.0540,0.0796,1.6350,0.0002499,30:16:40.000,05/27/2019 03:47:37
16592,CC_DChg,30,58,229,-0.0540,0.0793,1.6500,0.0002510,30:33:20.000,05/27/2019 04:04:17
16593,CC_DChg,30,58,229,-0.0540,0.0790,1.6650,0.0002522,30:50:00.000,05/27/2019 04:20:57
16594,CC_DChg,30,58,229,-0.0540,0.0790,1.6800,0.0002534,31:06:40.000,05/27/2019 04:37:37
16595,CC_DChg,30,58,229,-0.0540,0.0787,1.6950,0.0002546,31:23:20.000,05/27/2019 04:54:17
16596,CC_DChg,30,58,229,-0.0540,0.0784,1.7100,0.0002558,31:40:00.000,05/27/2019 05:10:57
16597,CC_DChg,30,58,229,-0.0540,0.0781,1.7250,0.0002570,31:56:40.000,05/27/2019 05:27:37
16598,CC_DChg,30,58,229,-0.0540,0.0778,1.7400,0.0002581,32:13:20.000,05/27/2019 05:44:17
16599,CC_DChg,30,58,229,-0.0540,0.0775,1.7550,0.0002593,32:30:00.000,05/27/2019 06:00:57
16600,CC_DChg,30,58,229,-0.0540,0.0771,1.7700,0.0002604,32:46:40.000,05/27/2019 06:17:37
16601,CC_DChg,30,58,229,-0.0540,0.0765,1.7850,0.0002616,33:03:20.000,05/27/2019 06:34:17
16602,CC_DChg,30,58,229,-0.0540,0.0762,1.8000,0.0002627,33:20:00.000,05/27/2019 06:50:57
16603,CC_DChg,30,58,229,-0.0540,0.0756,1.8150,0.0002639,33:36:40.000,05/27/2019 07:07:37
16604,CC_DChg,30,58,229,-0.0540,0.0747,1.8300,0.0002650,33:53:20.000,05/27/2019 07:24:17
16605,CC_DChg,30,58,229,-0.0540,0.0740,1.8450,0.0002661,34:10:00.000,05/27/2019 07:40:57
16606,CC_DChg,30,58,229,-0.0540,0.0731,1.8600,0.0002672,34:26:40.000,05/27/2019 07:57:37
16607,CC_DChg,30,58,229,-0.0540,0.0722,1.8750,0.0002683,34:43:20.000,05/27/2019 08:14:17
16608,CC_DChg,30,58,229,-0.0540,0.0713,1.8900,0.0002694,35:00:00.000,05/27/2019 08:30:57
16609,CC_DChg,30,58,229,-0.0540,0.0700,1.9050,0.0002705,35:16:40.000,05/27/2019 08:47:37
16610,CC_DChg,30,58,229,-0.0540,0.0688,1.9200,0.0002715,35:33:20.000,05/27/2019 09:04:17
16611,CC_DChg,30,58,229,-0.0540,0.0669,1.9350,0.0002725,35:50:00.000,05/27/2019 09:20:57
16612,CC_DChg,30,58,229,-0.0540,0.0657,1.9500,0.0002735,36:06:40.000,05/27/2019 09:37:37
16613,CC_DChg,30,58,229,-0.0540,0.0638,1.9650,0.0002745,36:23:20.000,05/27/2019 09:54:17
16614,CC_DChg,30,58,229,-0.0540,0.0620,1.9800,0.0002754,36:40:00.000,05/27/2019 10:10:57
16615,CC_DChg,30,58,229,-0.0540,0.0598,1.9950,0.0002763,36:56:40.000,05/27/2019 10:27:37
16616,CC_DChg,30,58,229,-0.0540,0.0573,2.0100,0.0002772,37:13:20.000,05/27/2019 10:44:17
16617,CC_DChg,30,58,229,-0.0540,0.0542,2.0250,0.0002781,37:30:00.000,05/27/2019 11:00:57
16618,CC_DChg,30,58,229,-0.0540,0.0505,2.0400,0.0002788,37:46:40.000,05/27/2019 11:17:37
16619,CC_DChg,30,58,229,-0.0540,0.0461,2.0550,0.0002796,38:03:20.000,05/27/2019 11:34:17
16620,CC_DChg,30,58,229,-0.0540,0.0399,2.0700,0.0002802,38:20:00.000,05/27/2019 11:50:57
16621,CC_DChg,30,58,229,-0.0540,0.0319,2.0850,0.0002808,38:36:40.000,05/27/2019 12:07:37
16622,CC_DChg,30,58,229,-0.0540,0.0210,2.1000,0.0002812,38:53:20.000,05/27/2019 12:24:17
16623,CC_DChg,30,58,229,-0.0540,0.0099,2.1133,0.0002814,39:08:06.800,05/27/2019 12:39:03
16624,Rest,31,58,230,0.0000,0.0108,0.0000,0.0000000,0:00:00.000,05/27/2019 12:39:04
16625,Rest,31,58,230,0.0000,0.0164,0.0000,0.0000000,0:15:00.000,05/27/2019 12:54:04
16626,CC_Chg,32,58,231,0.0019,0.0167,0.0000,0.0000000,0:00:00.000,05/27/2019 12:54:04
16627,CC_Chg,32,58,231,0.0540,0.0365,0.0150,0.0000004,0:16:40.000,05/27/2019 13:10:44
16628,CC_Chg,32,58,231,0.0540,0.0502,0.0300,0.0000011,0:33:20.000,05/27/2019 13:27:24
16629,CC_Chg,32,58,231,0.0540,0.0610,0.0450,0.0000019,0:50:00.000,05/27/2019 13:44:04
16630,CC_Chg,32,58,231,0.0540,0.0691,0.0600,0.0000029,1:06:40.000,05/27/2019 14:00:44
16631,CC_Chg,32,58,231,0.0540,0.0747,0.0750,0.0000040,1:23:20.000,05/27/2019 14:17:24
16632,CC_Chg,32,58,231,0.0540,0.0790,0.0900,0.0000051,1:40:00.000,05/27/2019 14:34:04
16633,CC_Chg,32,58,231,0.0540,0.0821,0.1050,0.0000063,1:56:40.000,05/27/2019 14:50:44
16634,CC_Chg,32,58,231,0.0540,0.0846,0.1200,0.0000076,2:13:20.000,05/27/2019 15:07:24
16635,CC_Chg,32,58,231,0.0540,0.0861,0.1350,0.0000089,2:30:00.000,05/27/2019 15:24:04
16636,CC_Chg,32,58,231,0.0540,0.0877,0.1500,0.0000102,2:46:40.000,05/27/2019 15:40:44
16637,CC_Chg,32,58,231,0.0540,0.0889,0.1650,0.0000115,3:03:20.000,05/27/2019 15:57:24
16638,CC_Chg,32,58,231,0.0540,0.0895,0.1800,0.0000128,3:20:00.000,05/27/2019 16:14:04
16639,CC_Chg,32,58,231,0.0540,0.0902,0.1950,0.0000142,3:36:40.000,05/27/2019 16:30:44
16640,CC_Chg,32,58,231,0.0540,0.0911,0.2100,0.0000155,3:53:20.000,05/27/2019 16:47:24
16641,CC_Chg,32,58,231,0.0540,0.0917,0.2250,0.0000169,4:10:00.000,05/27/2019 17:04:04
16642,CC_Chg,32,58,231,0.0540,0.0920,0.2400,0.0000183,4:26:40.000,05/27/2019 17:20:44
16643,CC_Chg,32,58,231,0.0540,0.0923,0.2550,0.0000197,4:43:20.000,05/27/2019 17:37:24
16644,CC_Chg,32,58,231,0.0540,0.0930,0.2700,0.0000211,5:00:00.000,05/27/2019 17:54:04
16645,CC_Chg,32,58,231,0.0540,0.0933,0.2850,0.0000225,5:16:40.000,05/27/2019 18:10:44
16646,CC_Chg,32,58,231,0.0540,0.0933,0.3000,0.0000239,5:33:20.000,05/27/2019 18:27:24
16647,CC_Chg,32,58,231,0.0540,0.0936,0.3150,0.0000253,5:50:00.000,05/27/2019 18:44:04
16648,CC_Chg,32,58,231,0.0540,0.0939,0.3300,0.0000267,6:06:40.000,05/27/2019 19:00:44
16649,CC_Chg,32,58,231,0.0540,0.0942,0.3450,0.0000281,6:23:20.000,05/27/2019 19:17:24
16650,CC_Chg,32,58,231,0.0540,0.0942,0.3600,0.0000295,6:40:00.000,05/27/2019 19:34:04
16651,CC_Chg,32,58,231,0.0540,0.0945,0.3750,0.0000309,6:56:40.000,05/27/2019 19:50:44
16652,CC_Chg,32,58,231,0.0540,0.0948,0.3900,0.0000323,7:13:20.000,05/27/2019 20:07:24
16653,CC_Chg,32,58,231,0.0540,0.0951,0.4050,0.0000338,7:30:00.000,05/27/2019 20:24:04
16654,CC_Chg,32,58,231,0.0540,0.0951,0.4200,0.0000352,7:46:40.000,05/27/2019 20:40:44
16655,CC_Chg,32,58,231,0.0540,0.0951,0.4350,0.0000366,8:03:20.000,05/27/2019 20:57:24
16656,CC_Chg,32,58,231,0.0540,0.0954,0.4500,0.0000380,8:20:00.000,05/27/2019 21:14:04
16657,CC_Chg,32,58,231,0.0540,0.0957,0.4650,0.0000395,8:36:40.000,05/27/2019 21:30:44
16658,CC_Chg,32,58,231,0.0540,0.0957,0.4800,0.0000409,8:53:20.000,05/27/2019 21:47:24
16659,CC_Chg,32,58,231,0.0540,0.0957,0.4950,0.0000423,9:10:00.000,05/27/2019 22:04:04
16660,CC_Chg,32,58,231,0.0540,0.0961,0.5100,0.0000438,9:26:40.000,05/27/2019 22:20:44
16661,CC_Chg,32,58,231,0.0540,0.0961,0.5250,0.0000452,9:43:20.000,05/27/2019 22:37:24
16662,CC_Chg,32,58,231,0.0540,0.0964,0.5400,0.0000467,10:00:00.000,05/27/2019 22:54:04
16663,CC_Chg,32,58,231,0.0540,0.0967,0.5550,0.0000481,10:16:40.000,05/27/2019 23:10:44
16664,CC_Chg,32,58,231,0.0540,0.0967,0.5700,0.0000496,10:33:20.000,05/27/2019 23:27:24
16665,CC_Chg,32,58,231,0.0540,0.0967,0.5850,0.0000510,10:50:00.000,05/27/2019 23:44:04
16666,CC_Chg,32,58,231,0.0540,0.0970,0.6000,0.0000525,11:06:40.000,05/28/2019 00:00:44
16667,CC_Chg,32,58,231,0.0540,0.0973,0.6150,0.0000539,11:23:20.000,05/28/2019 00:17:24
16668,CC_Chg,32,58,231,0.0540,0.0973,0.6300,0.0000554,11:40:00.000,05/28/2019 00:34:04
16669,CC_Chg,32,58,231,0.0540,0.0976,0.6450,0.0000568,11:56:40.000,05/28/2019 00:50:44
16670,CC_Chg,32,58,231,0.0540,0.0979,0.6600,0.0000583,12:13:20.000,05/28/2019 01:07:24
16671,CC_Chg,32,58,231,0.0540,0.0982,0.6750,0.0000598,12:30:00.000,05/28/2019 01:24:04
16672,CC_Chg,32,58,231,0.0540,0.0988,0.6900,0.0000613,12:46:40.000,05/28/2019 01:40:44
16673,CC_Chg,32,58,231,0.0540,0.0992,0.7050,0.0000627,13:03:20.000,05/28/2019 01:57:24
16674,CC_Chg,32,58,231,0.0540,0.0998,0.7200,0.0000642,13:20:00.000,05/28/2019 02:14:04
16675,CC_Chg,32,58,231,0.0540,0.1001,0.7350,0.0000657,13:36:40.000,05/28/2019 02:30:44
16676,CC_Chg,32,58,231,0.0540,0.1007,0.7500,0.0000672,13:53:20.000,05/28/2019 02:47:24
16677,CC_Chg,32,58,231,0.0540,0.1013,0.7650,0.0000688,14:10:00.000,05/28/2019 03:04:04
16678,CC_Chg,32,58,231,0.0540,0.1019,0.7800,0.0000703,14:26:40.000,05/28/2019 03:20:44
16679,CC_Chg,32,58,231,0.0540,0.1032,0.7950,0.0000718,14:43:20.000,05/28/2019 03:37:24
16680,CC_Chg,32,58,231,0.0540,0.1041,0.8100,0.0000734,15:00:00.000,05/28/2019 03:54:04
16681,CC_Chg,32,58,231,0.0540,0.1054,0.8250,0.0000750,15:16:40.000,05/28/2019 04:10:44
16682,CC_Chg,32,58,231,0.0540,0.1075,0.8400,0.0000765,15:33:20.000,05/28/2019 04:27:24
16683,CC_Chg,32,58,231,0.0540,0.1094,0.8550,0.0000782,15:50:00.000,05/28/2019 04:44:04
16684,CC_Chg,32,58,231,0.0540,0.1109,0.8700,0.0000798,16:06:40.000,05/28/2019 05:00:44
16685,CC_Chg,32,58,231,0.0540,0.1134,0.8850,0.0000815,16:23:20.000,05/28/2019 05:17:24
16686,CC_Chg,32,58,231,0.0540,0.1159,0.9000,0.0000832,16:40:00.000,05/28/2019 05:34:04
16687,CC_Chg,32,58,231,0.0540,0.1181,0.9150,0.0000850,16:56:40.000,05/28/2019 05:50:44
16688,CC_Chg,32,58,231,0.0540,0.1205,0.9300,0.0000868,17:13:20.000,05/28/2019 06:07:24
16689,CC_Chg,32,58,231,0.0540,0.1227,0.9450,0.0000886,17:30:00.000,05/28/2019 06:24:04
16690,CC_Chg,32,58,231,0.0540,0.1249,0.9600,0.0000904,17:46:40.000,05/28/2019 06:40:44
16691,CC_Chg,32,58,231,0.0540,0.1264,0.9750,0.0000923,18:03:20.000,05/28/2019 06:57:24
16692,CC_Chg,32,58,231,0.0540,0.1280,0.9900,0.0000942,18:20:00.000,05/28/2019 07:14:04
16693,CC_Chg,32,58,231,0.0540,0.1295,1.0050,0.0000962,18:36:40.000,05/28/2019 07:30:44
16694,CC_Chg,32,58,231,0.0540,0.1311,1.0200,0.0000981,18:53:20.000,05/28/2019 07:47:24
16695,CC_Chg,32,58,231,0.0540,0.1320,1.0350,0.0001001,19:10:00.000,05/28/2019 08:04:04
16696,CC_Chg,32,58,231,0.0540,0.1329,1.0500,0.0001021,19:26:40.000,05/28/2019 08:20:44
16697,CC_Chg,32,58,231,0.0540,0.1336,1.0650,0.0001041,19:43:20.000,05/28/2019 08:37:24
16698,CC_Chg,32,58,231,0.0540,0.1342,1.0800,0.0001061,20:00:00.000,05/28/2019 08:54:04
16699,CC_Chg,32,58,231,0.0540,0.1345,1.0950,0.0001081,20:16:40.000,05/28/2019 09:10:44
16700,CC_Chg,32,58,231,0.0540,0.1351,1.1100,0.0001101,20:33:20.000,05/28/2019 09:27:24
16701,CC_Chg,32,58,231,0.0540,0.1354,1.1250,0.0001122,20:50:00.000,05/28/2019 09:44:04
16702,CC_Chg,32,58,231,0.0540,0.1357,1.1400,0.0001142,21:06:40.000,05/28/2019 10:00:44
16703,CC_Chg,32,58,231,0.0540,0.1360,1.1550,0.0001162,21:23:20.000,05/28/2019 10:17:24
16704,CC_Chg,32,58,231,0.0540,0.1360,1.1700,0.0001183,21:40:00.000,05/28/2019 10:34:04
16705,CC_Chg,32,58,231,0.0540,0.1367,1.1850,0.0001203,21:56:40.000,05/28/2019 10:50:44
16706,CC_Chg,32,58,231,0.0540,0.1367,1.2000,0.0001224,22:13:20.000,05/28/2019 11:07:24
16707,CC_Chg,32,58,231,0.0540,0.1367,1.2150,0.0001244,22:30:00.000,05/28/2019 11:24:04
16708,CC_Chg,32,58,231,0.0540,0.1373,1.2300,0.0001265,22:46:40.000,05/28/2019 11:40:44
16709,CC_Chg,32,58,231,0.0540,0.1376,1.2450,0.0001285,23:03:20.000,05/28/2019 11:57:24
16710,CC_Chg,32,58,231,0.0540,0.1373,1.2600,0.0001306,23:20:00.000,05/28/2019 12:14:04
16711,CC_Chg,32,58,231,0.0540,0.1376,1.2750,0.0001327,23:36:40.000,05/28/2019 12:30:44
16712,CC_Chg,32,58,231,0.0540,0.1385,1.2900,0.0001347,23:53:20.000,05/28/2019 12:47:24
16713,CC_Chg,32,58,231,0.0540,0.1385,1.3050,0.0001368,24:10:00.000,05/28/2019 13:04:04
16714,CC_Chg,32,58,231,0.0540,0.1388,1.3200,0.0001389,24:26:40.000,05/28/2019 13:20:44
16715,CC_Chg,32,58,231,0.0540,0.1391,1.3350,0.0001410,24:43:20.000,05/28/2019 13:37:24
16716,CC_Chg,32,58,231,0.0540,0.1395,1.3500,0.0001431,25:00:00.000,05/28/2019 13:54:04
16717,CC_Chg,32,58,231,0.0540,0.1398,1.3650,0.0001452,25:16:40.000,05/28/2019 14:10:44
16718,CC_Chg,32,58,231,0.0540,0.1407,1.3800,0.0001473,25:33:20.000,05/28/2019 14:27:24
16719,CC_Chg,32,58,231,0.0540,0.1416,1.3950,0.0001494,25:50:00.000,05/28/2019 14:44:04
16720,CC_Chg,32,58,231,0.0540,0.1426,1.4100,0.0001515,26:06:40.000,05/28/2019 15:00:44
16721,CC_Chg,32,58,231,0.0540,0.1438,1.4250,0.0001537,26:23:20.000,05/28/2019 15:17:24
16722,CC_Chg,32,58,231,0.0540,0.1450,1.4400,0.0001558,26:40:00.000,05/28/2019 15:34:04
16723,CC_Chg,32,58,231,0.0540,0.1469,1.4550,0.0001580,26:56:40.000,05/28/2019 15:50:44
16724,CC_Chg,32,58,231,0.0540,0.1481,1.4700,0.0001602,27:13:20.000,05/28/2019 16:07:24
16725,CC_Chg,32,58,231,0.0540,0.1497,1.4850,0.0001625,27:30:00.000,05/28/2019 16:24:04
16726,CC_Chg,32,58,231,0.0540,0.1515,1.5000,0.0001647,27:46:40.000,05/28/2019 16:40:44
16727,CC_Chg,32,58,231,0.0540,0.1531,1.5150,0.0001670,28:03:20.000,05/28/2019 16:57:24
16728,CC_Chg,32,58,231,0.0540,0.1553,1.5300,0.0001693,28:20:00.000,05/28/2019 17:14:04
16729,CC_Chg,32,58,231,0.0540,0.1574,1.5450,0.0001717,28:36:40.000,05/28/2019 17:30:44
16730,CC_Chg,32,58,231,0.0540,0.1596,1.5600,0.0001740,28:53:20.000,05/28/2019 17:47:24
16731,CC_Chg,32,58,231,0.0540,0.1621,1.5750,0.0001765,29:10:00.000,05/28/2019 18:04:04
16732,CC_Chg,32,58,231,0.0540,0.1646,1.5900,0.0001789,29:26:40.000,05/28/2019 18:20:44
16733,CC_Chg,32,58,231,0.0540,0.1667,1.6050,0.0001814,29:43:20.000,05/28/2019 18:37:24
16734,CC_Chg,32,58,231,0.0540,0.1689,1.6200,0.0001839,30:00:00.000,05/28/2019 18:54:04
16735,CC_Chg,32,58,231,0.0540,0.1711,1.6350,0.0001865,30:16:40.000,05/28/2019 19:10:44
16736,CC_Chg,32,58,231,0.0540,0.1733,1.6500,0.0001890,30:33:20.000,05/28/2019 19:27:24
16737,CC_Chg,32,58,231,0.0540,0.1757,1.6650,0.0001917,30:50:00.000,05/28/2019 19:44:04
16738,CC_Chg,32,58,231,0.0540,0.1788,1.6800,0.0001943,31:06:40.000,05/28/2019 20:00:44
16739,CC_Chg,32,58,231,0.0540,0.1816,1.6950,0.0001970,31:23:20.000,05/28/2019 20:17:24
16740,CC_Chg,32,58,231,0.0540,0.1850,1.7100,0.0001998,31:40:00.000,05/28/2019 20:34:04
16741,CC_Chg,32,58,231,0.0540,0.1891,1.7250,0.0002026,31:56:40.000,05/28/2019 20:50:44
16742,CC_Chg,32,58,231,0.0540,0.1931,1.7400,0.0002054,32:13:20.000,05/28/2019 21:07:24
16743,CC_Chg,32,58,231,0.0540,0.1971,1.7550,0.0002084,32:30:00.000,05/28/2019 21:24:04
16744,CC_Chg,32,58,231,0.0540,0.2015,1.7700,0.0002114,32:46:40.000,05/28/2019 21:40:44
16745,CC_Chg,32,58,231,0.0540,0.2061,1.7850,0.0002144,33:03:20.000,05/28/2019 21:57:24
16746,CC_Chg,32,58,231,0.0540,0.2123,1.8000,0.0002176,33:20:00.000,05/28/2019 22:14:04
16747,CC_Chg,32,58,231,0.0540,0.2188,1.8150,0.0002208,33:36:40.000,05/28/2019 22:30:44
16748,CC_Chg,32,58,231,0.0540,0.2222,1.8300,0.0002241,33:53:20.000,05/28/2019 22:47:24
16749,CC_Chg,32,58,231,0.0540,0.2238,1.8450,0.0002274,34:10:00.000,05/28/2019 23:04:04
16750,CC_Chg,32,58,231,0.0540,0.2256,1.8600,0.0002308,34:26:40.000,05/28/2019 23:20:44
16751,CC_Chg,32,58,231,0.0540,0.2272,1.8750,0.0002342,34:43:20.000,05/28/2019 23:37:24
16752,CC_Chg,32,58,231,0.0540,0.2291,1.8900,0.0002376,35:00:00.000,05/28/2019 23:54:04
16753,CC_Chg,32,58,231,0.0540,0.2315,1.9050,0.0002411,35:16:40.000,05/29/2019 00:10:44
16754,CC_Chg,32,58,231,0.0540,0.2349,1.9200,0.0002446,35:33:20.000,05/29/2019 00:27:24
16755,CC_Chg,32,58,231,0.0540,0.2402,1.9350,0.0002481,35:50:00.000,05/29/2019 00:44:04
16756,CC_Chg,32,58,231,0.0540,0.2501,1.9500,0.0002518,36:06:40.000,05/29/2019 01:00:44
16757,CC_Chg,32,58,231,0.0540,0.2700,1.9650,0.0002557,36:23:20.000,05/29/2019 01:17:24
16758,CC_Chg,32,58,231,0.0540,0.2982,1.9800,0.0002599,36:40:00.000,05/29/2019 01:34:04
16759,CC_Chg,32,58,231,0.0540,0.3311,1.9950,0.0002647,36:56:40.000,05/29/2019 01:50:44
16760,CC_Chg,32,58,231,0.0540,0.3698,2.0100,0.0002699,37:13:20.000,05/29/2019 02:07:24
16761,CC_Chg,32,58,231,0.0540,0.4160,2.0250,0.0002758,37:30:00.000,05/29/2019 02:24:04
16762,CC_Chg,32,58,231,0.0540,0.4721,2.0400,0.0002824,37:46:40.000,05/29/2019 02:40:44
16763,CC_Chg,32,58,231,0.0540,0.5440,2.0550,0.0002900,38:03:20.000,05/29/2019 02:57:24
16764,CC_Chg,32,58,231,0.0540,0.6423,2.0700,0.0002989,38:20:00.000,05/29/2019 03:14:04
16765,CC_Chg,32,58,231,0.0540,0.8041,2.0850,0.0003096,38:36:40.000,05/29/2019 03:30:44
16766,CC_Chg,32,58,231,0.0540,1.0723,2.1000,0.0003236,38:53:20.000,05/29/2019 03:47:24
16767,CC_Chg,32,58,231,0.0540,1.5001,2.1138,0.0003409,39:08:38.500,05/29/2019 04:02:42
16768,Rest,33,58,232,0.0000,1.4986,0.0000,0.0000000,0:00:00.000,05/29/2019 04:02:42
16769,Rest,33,58,232,0.0000,1.3126,0.0000,0.0000000,0:15:00.000,05/29/2019 04:17:42
16770,CC_DChg,35,59,233,-0.0539,1.3123,0.0000,0.0000000,0:00:00.000,05/29/2019 04:17:42
16771,CC_DChg,35,59,233,-0.0540,0.8804,0.0150,0.0000158,0:16:40.000,05/29/2019 04:34:22
16772,CC_DChg,35,59,233,-0.0540,0.6746,0.0300,0.0000273,0:33:20.000,05/29/2019 04:51:02
16773,CC_DChg,35,59,233,-0.0540,0.5623,0.0450,0.0000365,0:50:00.000,05/29/2019 05:07:42
16774,CC_DChg,35,59,233,-0.0540,0.4833,0.0600,0.0000443,1:06:40.000,05/29/2019 05:24:22
16775,CC_DChg,35,59,233,-0.0540,0.4225,0.0750,0.0000511,1:23:20.000,05/29/2019 05:41:02
16776,CC_DChg,35,59,233,-0.0540,0.3735,0.0900,0.0000571,1:40:00.000,05/29/2019 05:57:42
16777,CC_DChg,35,59,233,-0.0540,0.3326,0.1050,0.0000623,1:56:40.000,05/29/2019 06:14:22
16778,CC_DChg,35,59,233,-0.0540,0.2979,0.1200,0.0000671,2:13:20.000,05/29/2019 06:31:02
16779,CC_DChg,35,59,233,-0.0540,0.2684,0.1350,0.0000713,2:30:00.000,05/29/2019 06:47:42
16780,CC_DChg,35,59,233,-0.0540,0.2430,0.1500,0.0000751,2:46:40.000,05/29/2019 07:04:22
16781,CC_DChg,35,59,233,-0.0540,0.2207,0.1650,0.0000786,3:03:20.000,05/29/2019 07:21:02
16782,CC_DChg,35,59,233,-0.0540,0.2089,0.1800,0.0000818,3:20:00.000,05/29/2019 07:37:42
16783,CC_DChg,35,59,233,-0.0540,0.2064,0.1950,0.0000849,3:36:40.000,05/29/2019 07:54:22
16784,CC_DChg,35,59,233,-0.0540,0.2049,0.2100,0.0000880,3:53:20.000,05/29/2019 08:11:02
16785,CC_DChg,35,59,233,-0.0540,0.2036,0.2250,0.0000911,4:10:00.000,05/29/2019 08:27:42
16786,CC_DChg,35,59,233,-0.0540,0.2021,0.2400,0.0000941,4:26:40.000,05/29/2019 08:44:22
16787,CC_DChg,35,59,233,-0.0540,0.1996,0.2550,0.0000971,4:43:20.000,05/29/2019 09:01:02
16788,CC_DChg,35,59,233,-0.0540,0.1965,0.2700,0.0001001,5:00:00.000,05/29/2019 09:17:42
16789,CC_DChg,35,59,233,-0.0540,0.1931,0.2850,0.0001030,5:16:40.000,05/29/2019 09:34:22
16790,CC_DChg,35,59,233,-0.0540,0.1888,0.3000,0.0001059,5:33:20.000,05/29/2019 09:51:02
16791,CC_DChg,35,59,233,-0.0540,0.1835,0.3150,0.0001087,5:50:00.000,05/29/2019 10:07:42
16792,CC_DChg,35,59,233,-0.0540,0.1782,0.3300,0.0001114,6:06:40.000,05/29/2019 10:24:22
16793,CC_DChg,35,59,233,-0.0540,0.1726,0.3450,0.0001140,6:23:20.000,05/29/2019 10:41:02
16794,CC_DChg,35,59,233,-0.0540,0.1674,0.3600,0.0001166,6:40:00.000,05/29/2019 10:57:42
16795,CC_DChg,35,59,233,-0.0540,0.1624,0.3750,0.0001190,6:56:40.000,05/29/2019 11:14:22
16796,CC_DChg,35,59,233,-0.0540,0.1574,0.3900,0.0001214,7:13:20.000,05/29/2019 11:31:02
16797,CC_DChg,35,59,233,-0.0540,0.1525,0.4050,0.0001238,7:30:00.000,05/29/2019 11:47:42
16798,CC_DChg,35,59,233,-0.0540,0.1488,0.4200,0.0001260,7:46:40.000,05/29/2019 12:04:22
16799,CC_DChg,35,59,233,-0.0540,0.1453,0.4350,0.0001282,8:03:20.000,05/29/2019 12:21:02
16800,CC_DChg,35,59,233,-0.0540,0.1426,0.4500,0.0001304,8:20:00.000,05/29/2019 12:37:42
16801,CC_DChg,35,59,233,-0.0540,0.1395,0.4650,0.0001325,8:36:40.000,05/29/2019 12:54:22
16802,CC_DChg,35,59,233,-0.0540,0.1357,0.4800,0.0001346,8:53:20.000,05/29/2019 13:11:02
16803,CC_DChg,35,59,233,-0.0540,0.1323,0.4950,0.0001366,9:10:00.000,05/29/2019 13:27:42
16804,CC_DChg,35,59,233,-0.0540,0.1289,0.5100,0.0001385,9:26:40.000,05/29/2019 13:44:22
16805,CC_DChg,35,59,233,-0.0540,0.1261,0.5250,0.0001404,9:43:20.000,05/29/2019 14:01:02
16806,CC_DChg,35,59,233,-0.0540,0.1243,0.5400,0.0001423,10:00:00.000,05/29/2019 14:17:42
16807,CC_DChg,35,59,233,-0.0540,0.1221,0.5550,0.0001442,10:16:40.000,05/29/2019 14:34:22
16808,CC_DChg,35,59,233,-0.0540,0.1202,0.5700,0.0001460,10:33:20.000,05/29/2019 14:51:02
16809,CC_DChg,35,59,233,-0.0540,0.1193,0.5850,0.0001478,10:50:00.000,05/29/2019 15:07:42
16810,CC_DChg,35,59,233,-0.0540,0.1187,0.6000,0.0001496,11:06:40.000,05/29/2019 15:24:22
16811,CC_DChg,35,59,233,-0.0540,0.1184,0.6150,0.0001513,11:23:20.000,05/29/2019 15:41:02
16812,CC_DChg,35,59,233,-0.0540,0.1178,0.6300,0.0001531,11:40:00.000,05/29/2019 15:57:42
16813,CC_DChg,35,59,233,-0.0540,0.1174,0.6450,0.0001549,11:56:40.000,05/29/2019 16:14:22
16814,CC_DChg,35,59,233,-0.0540,0.1171,0.6600,0.0001566,12:13:20.000,05/29/2019 16:31:02
16815,CC_DChg,35,59,233,-0.0540,0.1168,0.6750,0.0001584,12:30:00.000,05/29/2019 16:47:42
16816,CC_DChg,35,59,233,-0.0540,0.1165,0.6900,0.0001601,12:46:40.000,05/29/2019 17:04:22
16817,CC_DChg,35,59,233,-0.0540,0.1162,0.7050,0.0001619,13:03:20.000,05/29/2019 17:21:02
16818,CC_DChg,35,59,233,-0.0540,0.1159,0.7200,0.0001636,13:20:00.000,05/29/2019 17:37:42
16819,CC_DChg,35,59,233,-0.0540,0.1156,0.7350,0.0001654,13:36:40.000,05/29/2019 17:54:22
16820,CC_DChg,35,59,233,-0.0540,0.1153,0.7500,0.0001671,13:53:20.000,05/29/2019 18:11:02
16821,CC_DChg,35,59,233,-0.0540,0.1147,0.7650,0.0001688,14:10:00.000,05/29/2019 18:27:42
16822,CC_DChg,35,59,233,-0.0540,0.1143,0.7800,0.0001705,14:26:40.000,05/29/2019 18:44:22
16823,CC_DChg,35,59,233,-0.0540,0.1140,0.7950,0.0001722,14:43:20.000,05/29/2019 19:01:02
16824,CC_DChg,35,59,233,-0.0540,0.1137,0.8100,0.0001740,15:00:00.000,05/29/2019 19:17:42
16825,CC_DChg,35,59,233,-0.0540,0.1134,0.8250,0.0001757,15:16:40.000,05/29/2019 19:34:22
